DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,2.605,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,1.5925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,2.120833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,1.72,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,0.7191667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,0.5191666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,0.655,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,0.6516666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,0.09375833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,-0.03800223,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,0.2678813,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,1.523737,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,2.509334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1970,8.225746,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1971,7.916099,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1972,7.633708,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1973,8.399721,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1974,10.17245,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1975,9.548146,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1976,10.07397,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1977,10.14996,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1978,9.659986,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1979,10.40996,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1980,12.37216,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1981,14.55319,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1982,14.3112,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1983,13.03797,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1984,12.18526,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1985,10.68771,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1986,8.810304,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1987,9.061464,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1988,8.970979,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1989,9.680718,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1990,10.86626,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1991,10.16042,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1992,9.830224,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1993,8.424189,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1994,8.175834,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1995,8.729167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1996,7.2325,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1997,5.958333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1998,4.703333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1999,4.655141,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2000,5.438877,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2001,5.027296,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2002,4.9229,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,4.160853,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,4.140792,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,3.440875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,3.859515,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,4.331703,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,4.356012,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1995,23.39167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1996,16.05917,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1997,10.13083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1998,11.67333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1999,13.2175,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2000,10.75,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2001,9.5,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2002,9.875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,11.5,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,9.8125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,9.75,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,7.875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,6.375,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,6.25,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,6.125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,6,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,6,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,5.75,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,5,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,5,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,6.25,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,7.5,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,7.125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,6.7225,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,6.2025,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,4.8725,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,4.8,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,6.7775,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,7.05,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,6.446667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,5.36,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,3.874167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,4.183333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,4.539166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,5.376667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,7.215,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,6.005,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,5.356667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,4.4975,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,3.473333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,3.3475,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,2.491667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,2.271667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,1.6025,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,0.8925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,0.4291667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,0.2541667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,0.1891667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,1.531667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,3.753333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,4.104116,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,3.333883,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,2.850067,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,3.591667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,3.579167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,3.1813,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,2.924433,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,3.005533,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,2.764183,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,2.715,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,4.43,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,4.933333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,6.041667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,7.8325,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,6.265,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,6.539166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,6.129167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,4.680833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,4.050833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,3.526667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,3.475,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,2.7675,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,2.1725,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,1.2875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,0.8333333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,0.4475,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,2.695833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,3.795833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,5.795833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,6.9875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,8.131667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,8.221666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,7.638333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,6.878334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,7.4575,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,7.4653,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,6.904896,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,6.362951,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,6.972653,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,6.6,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,7.228333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,7.134167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,7.6975,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,9.694167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,7.336667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,7.2925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,6.679167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,5.414166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,4.494167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,3.473333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,3.319167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,3.958333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,4.686666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,4.539166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,3.893333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,3.625,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,7.481667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,6.711667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1999,87.37583,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2000,35.16333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2001,19.38333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2002,15.82417,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,9.115,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,8.289166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,8.1075,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,6.976666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,6.7175,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,7.523334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,9.874166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,7.831666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,8.060833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,8.154166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,7.330833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,8.464167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,10.88667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),RUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,10.43833,A,0,2,
