freq,unit,geo\TIME_PERIOD,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,P_HTHAB,AT22,949.36,934.23,920.88,944.05,911.87,896.74,876.79,856.04,841.48,834.16,829.73,851.37,844.61,845.74,873.82,873.82,872.13,861.35,852.58,848.32,842.84,820.72,816.78,811.31,819.11,814.29,801.3,784.37,780.56,754.69,729.31,NaN
A,P_HTHAB,AT31,778.09,763.58,749.48,741.99,724.92,714.33,708.93,703.06,700.49,691.66,687.88,691.86,708.93,705.15,703.06,697.05,694.22,698.47,696.51,688.62,681.4,670.33,667.64,666.29,683.69,684.77,676.7,674.57,655.64,638.05,621.84,NaN
A,P_HTHAB,AT32,890.28,892.26,918.37,903.96,893.7,879.11,880.19,851.19,853.53,848.67,855.7,868.3,863.08,858.04,857.68,862.18,858.04,863.08,880.55,916.93,914.59,910.63,896.94,905.77,891.18,880.91,869.23,832.08,797.64,803.75,790.47,NaN
A,P_HTHAB,AT33,665.43,655.36,648.07,629.78,632.04,630.84,617.33,614.54,612.29,622.36,622.76,638.4,635.08,638.0,633.63,628.46,633.63,615.21,649.79,661.58,669.93,670.59,663.04,664.37,669.27,668.08,665.33,660.46,655.29,617.69,611.53,NaN
A,P_HTHAB,AT34,627.19,624.91,613.5,599.8,604.87,593.71,571.9,568.86,551.11,565.06,556.94,556.18,551.36,551.87,549.33,530.06,531.07,524.98,561.51,565.82,563.28,564.04,562.27,558.46,557.19,535.89,529.42,522.87,533.89,525.45,519.37,NaN
A,P_HTHAB,BE,648.08,629.88,624.23,618.16,614.72,608.95,606.44,601.48,594.51,589.85,591.32,589.81,588.62,584.95,581.27,584.22,579.83,581.77,582.99,580.31,577.43,572.56,573.99,570.15,562.38,560.85,556.73,553.34,549.22,544.27,539.11,537.73
A,P_HTHAB,BE10,758.83,741.22,737.03,738.01,739.66,732.83,733.49,732.25,737.19,732.99,732.58,732.01,731.68,731.59,727.73,710.28,713.0,708.47,707.73,705.76,703.86,692.76,721.89,717.36,708.64,708.64,706.21,703.84,702.16,694.41,684.55,681.52
A,P_HTHAB,BE21,634.41,611.83,615.01,606.62,601.62,599.04,596.19,596.25,590.28,577.81,582.92,576.74,576.31,565.99,541.64,571.52,549.54,571.47,570.18,570.07,567.71,563.35,563.46,562.28,555.34,552.23,547.31,543.78,539.32,533.03,527.65,528.23
A,P_HTHAB,BE22,557.63,539.48,532.52,527.95,527.04,527.04,525.89,525.78,516.07,508.88,504.66,504.54,503.52,501.92,501.8,501.23,502.72,502.26,501.92,497.12,483.88,485.13,485.48,484.9,482.51,482.51,481.2,479.18,475.36,471.26,467.24,465.77
A,P_HTHAB,BE23,646.38,630.75,630.82,625.48,621.65,615.39,615.39,624.22,620.07,628.71,626.99,626.4,626.8,618.35,623.3,624.16,624.16,620.33,619.74,613.94,612.35,611.63,608.4,606.55,602.86,601.8,598.4,592.84,586.29,580.03,573.1,570.66
A,P_HTHAB,BE24,517.86,506.35,506.0,499.72,497.1,481.75,473.38,481.32,448.96,438.32,446.78,446.52,443.47,438.06,442.95,442.51,441.11,442.16,441.2,433.18,429.95,429.6,423.32,422.45,420.62,422.45,402.85,399.32,393.56,389.33,380.17,378.65
A,P_HTHAB,BE25,778.62,759.49,751.97,740.02,733.67,729.83,729.83,689.31,689.56,698.16,698.16,697.16,695.32,694.24,693.65,693.07,679.28,691.15,693.07,688.81,683.29,682.29,683.46,682.96,679.87,672.85,658.29,655.08,650.02,644.19,639.17,637.36
A,P_HTHAB,BE31,392.31,385.14,385.14,385.88,385.88,385.88,390.83,329.73,329.24,329.24,329.24,329.24,329.24,329.24,329.24,329.24,329.24,328.0,327.5,327.5,327.01,251.56,251.56,249.09,234.5,234.0,235.76,233.07,228.1,226.54,225.27,225.64
A,P_HTHAB,BE32,798.91,760.28,726.55,714.74,704.12,691.93,681.76,667.64,659.77,654.42,650.18,647.29,642.83,642.83,640.82,642.83,643.79,627.3,640.6,640.08,637.93,636.81,635.85,624.18,606.35,606.35,610.59,609.0,606.02,602.72,601.63,598.81
A,P_HTHAB,BE33,620.05,611.49,610.41,609.78,612.03,608.16,606.72,608.97,603.48,589.15,599.15,600.5,600.5,599.51,597.98,595.91,598.61,599.06,599.06,598.88,597.89,596.0,588.7,578.61,568.61,566.0,571.76,567.11,565.89,563.61,560.87,560.7
A,P_HTHAB,BE34,449.97,433.93,419.62,420.32,412.65,410.56,412.65,412.65,419.97,416.83,413.69,412.65,409.86,409.86,409.86,409.86,409.86,409.86,409.86,409.86,409.86,409.86,409.86,409.86,407.42,407.42,405.35,401.83,398.55,394.56,391.72,391.04
A,P_HTHAB,BE35,555.45,554.65,555.86,544.99,542.98,542.98,541.16,565.11,548.21,536.13,536.13,536.33,537.14,537.14,537.14,535.73,535.33,535.33,534.52,534.52,539.15,542.17,543.18,536.33,515.4,514.0,512.68,510.84,508.82,505.71,503.25,502.4
A,P_HTHAB,BG,1334.15,1291.86,1307.71,1313.73,1281.6,1041.72,923.37,908.62,855.08,765.74,737.84,715.9,744.67,716.05,731.51,742.88,750.9,734.28,711.13,724.89,743.11,772.86,779.29,777.53,791.46,797.89,816.07,827.64,837.38,846.19,864.39,NaN
A,P_HTHAB,BG31,1743.87,1725.97,1724.03,1720.98,1633.84,1281.44,1131.87,1059.58,967.04,792.78,768.5,773.22,777.94,747.55,784.18,778.07,798.61,754.9,746.86,734.23,754.21,764.06,787.51,774.47,814.01,801.8,817.78,842.17,886.27,908.29,949.14,NaN
A,P_HTHAB,BG32,1648.35,1606.23,1584.22,1565.07,1476.6,1170.83,1054.05,953.95,879.69,764.01,747.19,747.73,752.11,733.37,748.42,758.67,764.83,713.68,675.67,668.15,702.33,711.36,731.19,704.38,706.3,712.86,726.47,756.28,782.17,789.25,781.45,NaN
A,P_HTHAB,BG33,1260.52,1233.49,1237.49,1231.26,1186.38,960.19,863.96,773.72,747.87,652.7,632.14,612.28,588.78,562.34,560.58,559.53,576.33,545.54,542.49,527.57,537.55,551.89,576.68,553.77,563.05,579.5,589.62,591.93,583.51,609.5,610.42,NaN
A,P_HTHAB,BG34,1222.32,1167.59,1203.3,1206.26,1160.12,897.82,834.8,884.93,833.26,703.34,692.29,684.62,680.63,662.31,680.11,700.37,715.92,678.68,620.57,628.86,661.5,696.89,663.44,688.81,700.17,696.18,709.89,711.19,732.05,745.93,793.23,NaN
A,P_HTHAB,BG41,1088.94,1060.3,1085.03,1074.43,1058.64,932.29,808.19,851.38,799.93,719.65,703.14,688.73,686.82,666.45,684.13,710.81,714.82,689.26,661.41,673.73,680.52,714.62,722.2,715.01,723.37,734.65,760.24,781.69,774.88,771.34,789.2,NaN
A,P_HTHAB,BG42,1187.44,1180.78,1180.78,1205.54,1153.78,857.43,805.81,808.88,797.66,703.11,684.79,683.59,693.61,681.27,691.97,726.9,756.45,736.03,719.57,747.92,766.39,816.29,832.59,845.83,868.72,871.64,875.35,891.66,900.29,902.13,913.4,NaN
A,P_HTHAB,CH,NaN,NaN,NaN,NaN,NaN,551.45,552.51,528.64,510.77,506.85,500.23,490.34,482.13,472.2,473.7,466.4,462.6,475.6,467.4,465.6,459.15,453.67,458.49,459.41,460.29,461.13,459.34,448.07,443.35,442.07,436.64,NaN
A,P_HTHAB,CH01,NaN,NaN,NaN,NaN,NaN,509.63,494.53,515.17,507.68,510.6,508.59,502.14,499.76,482.78,478.09,476.45,469.93,483.14,492.4,501.04,487.22,494.53,502.26,504.02,505.61,504.15,501.31,479.85,462.98,459.22,455.97,NaN
A,P_HTHAB,CH02,NaN,NaN,NaN,NaN,NaN,564.31,554.88,490.16,475.77,468.16,455.0,455.64,449.62,443.17,435.55,432.46,428.52,442.16,436.3,433.79,430.33,408.6,425.27,423.19,420.05,427.51,426.12,411.6,407.4,407.76,403.47,NaN
A,P_HTHAB,CH03,NaN,NaN,NaN,NaN,NaN,623.97,664.8,630.78,619.75,623.29,617.0,603.05,583.41,576.26,548.7,557.31,556.45,564.2,551.2,555.59,541.73,543.45,531.22,527.77,534.75,536.73,541.62,532.19,539.74,546.78,544.77,NaN
A,P_HTHAB,CH04,NaN,NaN,NaN,NaN,NaN,547.87,540.77,528.22,500.21,500.14,494.22,483.77,477.72,459.64,456.35,458.79,454.18,437.62,426.18,424.99,414.01,414.87,418.55,413.49,420.19,411.12,410.49,395.58,384.08,380.27,371.62,NaN
A,P_HTHAB,CH05,NaN,NaN,NaN,NaN,NaN,605.19,613.35,600.43,567.02,546.19,550.02,516.44,502.58,495.95,562.6,510.91,505.39,562.09,536.08,516.95,517.12,502.84,504.03,514.23,502.5,505.98,498.28,497.8,494.25,492.33,488.66,NaN
A,P_HTHAB,CH06,NaN,NaN,NaN,NaN,NaN,363.07,372.42,339.09,326.05,322.36,319.54,323.1,321.38,319.78,318.67,315.48,315.11,324.21,321.38,313.14,317.32,311.29,316.83,324.33,328.76,332.33,330.39,331.73,335.88,328.21,318.69,NaN
A,P_HTHAB,CH07,NaN,NaN,NaN,NaN,NaN,709.23,702.72,659.13,636.21,634.79,593.76,575.64,560.93,560.93,544.8,533.19,534.33,551.02,525.83,528.66,538.0,539.14,538.85,545.65,553.57,553.57,548.5,547.49,561.74,563.58,547.11,NaN
A,P_HTHAB,CZ,NaN,NaN,824.28,800.45,777.81,766.9,746.97,751.05,745.12,743.46,740.15,732.45,725.92,715.93,708.95,703.52,700.55,721.74,700.39,688.24,665.95,664.22,664.74,665.77,663.84,664.87,662.59,660.63,666.58,654.24,640.65,NaN
A,P_HTHAB,CZ01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,883.52,882.07,871.6,914.85,879.01,858.53,828.12,832.78,839.73,838.13,835.76,832.85,824.72,825.49,848.9,800.31,768.4,NaN
A,P_HTHAB,CZ02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,503.46,504.33,521.06,537.78,524.56,526.9,501.27,499.81,500.17,503.6,501.27,507.4,499.04,495.34,492.86,480.36,474.07,NaN
A,P_HTHAB,CZ03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,704.92,695.71,700.36,730.92,709.81,704.19,675.74,673.46,672.48,663.51,657.15,660.41,675.31,672.4,676.46,664.82,649.68,NaN
A,P_HTHAB,CZ04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,686.57,681.64,681.11,680.12,661.66,648.57,633.69,630.55,628.4,636.47,638.08,631.54,625.64,627.64,634.48,629.06,622.37,NaN
A,P_HTHAB,CZ05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,674.05,669.36,679.53,675.7,661.23,652.84,644.05,642.53,642.47,641.54,637.58,639.43,635.02,629.43,642.03,635.49,609.1,NaN
A,P_HTHAB,CZ06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,770.45,765.91,758.72,776.69,746.34,735.79,706.8,702.91,701.79,707.21,710.57,717.23,709.62,709.95,713.85,706.49,692.1,NaN
A,P_HTHAB,CZ07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,707.74,701.9,691.53,713.42,700.5,680.84,649.82,644.64,638.8,639.45,637.97,636.82,637.95,638.23,634.17,627.24,623.76,NaN
A,P_HTHAB,CZ08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,736.23,720.93,690.52,739.13,716.86,692.1,683.12,682.29,689.52,690.93,685.86,683.29,686.9,683.65,689.58,687.51,686.37,NaN
A,P_HTHAB,DE,944.71,952.61,952.5,943.92,926.65,918.58,909.27,902.77,893.69,881.63,869.3,852.58,841.13,823.28,816.44,812.37,812.86,812.43,810.14,807.58,804.1,802.63,800.25,799.74,796.74,797.26,791.48,781.82,776.02,771.97,766.45,NaN
A,P_HTHAB,DK,NaN,NaN,NaN,NaN,422.63,414.77,402.2,394.88,389.32,396.83,383.75,369.65,360.0,355.02,347.2,337.84,332.34,334.22,300.25,NaN,296.95,261.35,247.67,256.13,258.99,260.61,259.29,258.75,251.27,247.67,232.81,NaN
A,P_HTHAB,DK01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,387.73,379.01,373.67,421.89,330.42,NaN,323.23,240.69,241.56,312.87,303.29,299.74,297.59,299.32,292.02,278.93,269.95,NaN
A,P_HTHAB,DK02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,333.44,320.17,328.42,292.33,313.48,NaN,310.25,303.44,303.56,281.93,293.64,280.61,275.73,276.34,267.96,267.96,240.9,NaN
A,P_HTHAB,DK03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,335.23,321.74,315.12,300.41,298.77,NaN,291.5,288.47,228.72,219.15,228.31,242.94,252.61,250.29,237.52,240.97,219.73,NaN
A,P_HTHAB,DK04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,316.96,311.81,298.41,281.67,250.93,NaN,266.83,232.83,236.09,212.39,218.52,224.2,216.92,216.0,216.46,210.19,196.29,NaN
A,P_HTHAB,DK05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,333.19,326.41,320.98,308.6,301.14,NaN,275.03,273.5,252.65,217.55,226.2,228.57,225.31,220.44,206.4,218.85,213.34,NaN
A,P_HTHAB,EL,486.21,482.89,486.98,490.33,489.29,489.48,479.31,480.2,487.44,482.82,482.65,483.66,489.63,500.73,502.47,500.27,510.08,464.61,463.35,457.83,433.68,430.41,428.41,422.14,422.09,420.09,415.22,419.88,423.82,426.07,423.84,NaN
A,P_HTHAB,EL30,666.55,664.79,662.71,676.39,670.16,664.68,636.25,614.04,633.2,631.39,618.85,619.66,617.63,625.32,627.94,622.17,637.67,584.2,588.85,589.09,542.11,534.2,520.84,512.63,508.79,507.24,501.05,496.44,488.28,478.05,472.34,NaN
A,P_HTHAB,EL41,271.37,271.37,268.66,272.28,271.37,271.83,273.18,277.25,284.04,280.87,289.92,287.66,282.23,299.87,304.84,311.63,312.53,298.06,292.18,272.73,286.75,281.78,280.87,280.87,284.94,282.23,276.96,286.04,307.74,340.5,349.17,NaN
A,P_HTHAB,EL42,465.08,465.08,457.52,425.55,404.91,403.17,401.71,405.78,406.94,379.62,348.23,318.29,382.82,423.8,415.08,365.67,433.98,431.36,303.17,293.0,292.71,312.48,295.91,295.03,307.24,321.49,228.77,239.01,262.38,272.02,269.38,NaN
A,P_HTHAB,EL43,425.24,440.99,464.62,464.15,467.14,469.19,470.76,474.07,470.76,481.16,477.22,458.63,451.39,447.45,444.62,451.7,455.64,404.93,403.98,385.08,380.51,389.96,374.69,377.52,380.51,376.73,381.3,380.91,398.76,394.78,394.5,NaN
A,P_HTHAB,EL51,300.14,283.46,300.97,318.65,316.31,316.48,314.98,333.32,326.48,330.82,338.99,358.17,378.67,384.34,383.01,388.01,375.67,351.5,378.84,375.34,389.18,411.19,407.35,408.36,403.52,404.02,406.06,427.14,437.13,447.46,438.85,NaN
A,P_HTHAB,EL52,507.0,507.53,513.29,506.25,507.16,509.51,506.78,538.0,535.23,519.17,530.32,528.29,536.78,535.34,542.86,555.14,557.54,493.55,498.03,482.45,447.23,437.51,450.75,455.39,451.81,450.8,440.38,444.4,448.78,455.1,452.56,NaN
A,P_HTHAB,EL53,411.97,411.97,424.71,419.09,436.32,440.06,431.82,437.44,423.21,425.08,462.91,461.41,479.76,485.38,469.65,477.89,481.63,437.44,445.68,465.15,437.81,439.31,435.94,425.83,412.35,404.11,426.2,432.11,425.58,435.51,453.42,NaN
A,P_HTHAB,EL54,419.54,419.54,411.75,412.05,427.93,427.63,433.63,432.13,453.71,422.84,424.94,460.0,502.85,500.46,489.67,510.05,510.34,474.68,474.98,487.57,440.52,425.54,430.93,430.93,431.23,437.22,462.1,479.04,485.4,487.68,481.85,NaN
A,P_HTHAB,EL61,347.88,347.88,346.91,351.36,359.71,372.79,381.28,407.16,418.01,426.64,450.3,470.47,455.86,547.01,529.89,550.62,569.69,537.54,562.87,524.32,521.82,530.45,552.15,521.4,550.07,535.04,546.54,576.17,575.87,578.71,591.65,NaN
A,P_HTHAB,EL62,490.51,490.51,481.19,479.23,470.4,465.49,465.49,462.06,474.81,484.13,480.21,484.13,482.17,479.72,538.58,367.39,369.35,322.76,267.82,267.33,268.8,273.71,277.63,270.27,294.8,298.72,297.28,333.89,327.71,332.23,330.59,NaN
A,P_HTHAB,EL63,320.52,305.26,318.53,314.72,325.25,332.42,341.12,339.6,344.79,338.99,334.56,321.28,339.14,343.72,354.4,351.65,353.49,295.33,316.4,323.88,333.64,307.09,318.53,313.04,304.95,297.62,298.41,304.84,316.09,312.1,308.97,NaN
A,P_HTHAB,EL64,197.86,179.87,196.42,194.08,186.52,190.48,179.15,184.19,183.65,176.81,178.43,185.27,179.33,191.02,189.04,187.78,188.86,175.55,170.52,175.73,165.84,171.42,171.77,156.13,158.28,158.1,155.04,168.04,186.74,216.42,210.9,NaN
A,P_HTHAB,EL65,313.34,295.94,300.29,300.64,301.33,303.25,298.37,295.07,292.46,288.28,297.85,299.77,317.7,315.61,318.22,312.13,324.14,298.03,245.63,248.41,244.93,244.23,238.32,223.17,220.39,218.99,217.69,209.02,219.43,234.34,236.33,NaN
A,P_HTHAB,ES,338.76,335.54,329.6,327.02,322.57,319.72,318.95,315.61,311.96,311.4,308.86,310.91,310.88,311.69,312.97,313.17,311.84,308.94,303.49,298.16,294.45,293.86,294.91,293.84,295.36,296.39,294.71,295.56,295.92,294.13,288.38,NaN
A,P_HTHAB,ES11,403.78,399.86,396.97,391.45,383.23,379.19,371.42,367.49,364.23,357.9,353.94,367.68,364.27,366.12,366.68,367.34,365.27,366.79,352.12,355.9,342.9,335.97,337.97,334.97,333.49,332.38,329.68,330.62,321.61,320.61,318.84,NaN
A,P_HTHAB,ES12,417.44,406.18,396.68,404.03,402.36,394.14,392.47,400.31,375.34,391.1,379.75,370.35,375.73,375.73,375.83,369.17,367.22,358.41,350.38,348.62,344.21,334.91,333.74,333.15,340.59,341.08,346.06,348.54,351.99,354.45,352.94,NaN
A,P_HTHAB,ES13,383.51,380.25,383.34,389.7,383.17,378.87,360.83,348.8,357.05,356.71,358.77,355.51,359.29,350.35,362.55,355.68,349.49,338.49,327.33,324.4,319.77,326.64,331.11,328.87,325.95,327.5,328.07,347.52,332.78,323.72,311.22,NaN
A,P_HTHAB,ES21,432.35,408.82,398.62,395.58,382.42,379.28,379.33,373.46,369.13,369.09,363.4,364.81,369.45,366.31,366.27,364.9,360.26,359.35,351.25,347.11,335.91,332.18,329.86,325.49,325.31,319.03,322.6,328.62,327.4,329.07,326.1,NaN
A,P_HTHAB,ES22,416.21,407.48,399.66,394.46,399.66,387.1,357.08,353.86,352.33,345.74,342.53,344.82,344.52,325.98,355.24,360.91,362.59,363.05,364.28,338.24,332.11,328.74,324.45,325.52,325.68,327.82,333.81,340.86,331.99,322.44,323.59,NaN
A,P_HTHAB,ES23,324.08,308.58,300.03,302.56,314.91,313.01,279.78,271.23,279.46,281.04,283.26,310.16,296.55,300.66,300.03,297.5,281.36,295.6,294.65,290.85,313.32,317.75,317.12,320.29,321.24,315.86,320.8,327.51,320.78,319.36,319.89,NaN
A,P_HTHAB,ES24,432.65,421.14,411.22,408.72,397.37,397.9,388.28,383.89,380.63,380.71,381.39,379.19,377.53,381.24,372.61,380.03,382.0,378.74,375.41,366.02,366.47,369.5,368.06,369.81,373.59,373.52,362.24,364.99,365.02,361.42,353.38,NaN
A,P_HTHAB,ES30,323.86,324.23,313.5,306.98,301.49,295.19,290.48,283.06,275.14,275.26,275.41,273.74,282.8,284.46,284.58,292.94,288.8,284.28,284.25,279.87,276.03,275.14,272.24,270.08,270.92,272.89,274.13,273.88,269.65,264.22,257.93,NaN
A,P_HTHAB,ES41,514.64,500.46,488.7,458.85,455.69,441.14,444.34,448.58,446.13,430.13,426.64,422.52,408.14,409.97,372.97,372.34,374.42,373.43,380.53,371.51,359.17,355.97,356.51,348.19,349.98,353.06,350.29,354.25,359.48,358.25,347.53,NaN
A,P_HTHAB,ES42,250.54,254.47,254.23,253.1,255.55,251.57,248.33,243.33,240.87,240.67,238.07,238.66,237.53,244.31,251.67,258.25,264.34,257.91,254.86,231.59,224.37,223.83,232.13,236.26,234.68,232.72,233.16,233.14,245.65,241.75,241.33,NaN
A,P_HTHAB,ES43,385.23,389.63,376.52,373.25,371.0,363.32,352.83,360.79,357.23,363.04,365.1,346.19,348.43,345.06,357.61,366.51,357.98,365.01,361.07,352.27,360.7,356.02,336.73,330.27,328.21,330.17,334.38,349.38,353.18,347.02,347.18,NaN
A,P_HTHAB,ES51,398.51,391.06,392.11,390.24,381.25,377.09,381.15,381.05,378.65,388.06,382.33,393.65,391.43,399.34,400.41,399.46,398.17,395.06,379.31,375.48,367.01,369.68,371.66,374.77,379.94,382.94,380.84,379.76,374.45,373.15,365.47,NaN
A,P_HTHAB,ES52,246.37,241.42,234.74,235.72,230.51,232.88,233.88,228.59,223.96,227.19,226.68,230.37,230.45,234.44,244.16,242.18,244.4,246.17,239.53,232.82,232.14,232.62,233.16,233.36,234.08,234.94,231.17,238.06,237.07,229.05,219.73,NaN
A,P_HTHAB,ES53,277.48,283.7,268.58,285.25,296.05,299.93,292.42,288.36,293.28,290.26,286.03,281.97,278.86,275.32,293.46,295.79,288.62,289.83,284.04,283.78,284.04,289.48,302.78,304.94,299.85,304.85,295.36,289.63,277.33,280.52,270.39,NaN
A,P_HTHAB,ES61,256.76,264.67,260.0,258.98,256.85,256.98,255.56,255.49,251.59,246.69,242.27,241.43,237.74,237.19,239.05,232.64,231.19,222.69,220.56,215.86,218.8,216.85,219.85,216.98,219.6,219.24,218.39,219.52,230.21,237.0,231.44,NaN
A,P_HTHAB,ES62,244.48,233.55,231.94,250.79,246.56,254.81,261.65,255.48,262.05,246.56,254.68,266.68,276.8,283.17,294.98,301.21,302.35,306.11,310.73,312.48,311.34,313.62,318.24,318.65,314.35,319.11,324.56,308.72,313.0,302.4,296.78,NaN
A,P_HTHAB,ES63,377.26,305.57,305.57,307.92,289.12,252.68,270.31,258.56,266.79,270.31,267.96,217.42,217.42,213.9,213.9,231.53,217.42,206.85,210.37,213.9,211.55,211.55,209.2,209.2,208.02,208.02,211.1,206.44,203.44,199.87,202.13,NaN
A,P_HTHAB,ES64,269.76,269.76,259.34,254.71,254.71,224.61,228.08,260.5,225.76,231.55,231.55,232.71,231.55,223.45,226.92,191.03,196.82,193.35,192.19,191.03,191.03,191.03,191.03,186.4,188.72,186.4,186.2,193.05,194.89,195.98,194.78,NaN
A,P_HTHAB,ES70,365.53,365.25,355.64,349.51,351.64,353.5,378.39,358.42,357.77,352.94,353.97,350.99,354.38,328.93,325.41,322.01,320.95,318.81,311.61,307.11,304.65,307.06,311.15,308.83,312.17,316.07,298.64,285.91,290.84,287.36,289.73,NaN
A,P_HTHAB,FI,757.66,755.63,751.79,753.74,735.53,725.91,711.95,707.28,701.62,692.87,684.3,672.66,670.55,666.8,645.34,632.49,604.93,569.38,539.53,518.78,479.29,448.68,425.32,395.31,374.78,356.4,339.29,303.21,310.16,287.9,279.16,NaN
A,P_HTHAB,FI19,784.85,782.68,772.6,787.03,764.56,770.5,749.27,720.92,713.6,704.42,700.08,697.43,699.43,691.43,667.38,658.44,640.97,631.64,585.54,561.41,515.67,460.45,450.73,402.54,396.96,364.85,349.04,319.13,327.48,318.76,305.34,NaN
A,P_HTHAB,FI1B,NaN,NaN,NaN,NaN,NaN,NaN,NaN,545.49,537.78,526.31,509.7,483.66,473.03,473.67,464.2,460.59,450.86,373.06,381.8,361.34,343.62,328.54,330.64,314.54,320.52,282.34,264.94,260.17,267.04,231.63,233.18,NaN
A,P_HTHAB,FI1C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,758.73,755.9,740.3,733.75,740.83,747.31,748.22,716.13,695.2,643.51,659.31,585.05,562.67,503.68,478.09,431.15,401.75,345.88,351.17,348.55,269.74,286.34,263.84,254.5,NaN
A,P_HTHAB,FI1D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,860.4,855.31,855.36,851.56,832.51,829.33,821.09,796.4,775.27,734.52,679.72,657.15,641.19,598.15,569.34,519.91,490.25,450.63,451.96,424.99,376.12,372.5,353.74,337.26,NaN
A,P_HTHAB,FI20,711.67,725.1,704.96,704.96,718.39,688.17,644.53,556.82,610.39,657.73,621.57,595.35,595.05,555.37,531.2,489.88,497.36,459.9,422.97,399.48,335.69,302.12,255.13,248.41,238.34,201.42,36.87,183.29,231.51,224.04,223.32,NaN
A,P_HTHAB,FR,NaN,NaN,NaN,NaN,754.93,744.3,735.56,719.68,711.88,706.54,696.11,686.79,676.43,670.39,669.66,658.35,638.54,619.27,615.55,616.49,613.44,610.26,606.14,600.24,593.33,587.48,579.83,570.96,560.46,548.33,540.22,NaN
A,P_HTHAB,FR10,NaN,NaN,NaN,NaN,677.07,662.51,648.32,633.1,618.14,620.43,608.29,605.47,597.83,599.44,603.03,599.09,593.43,578.57,577.13,576.58,562.49,561.19,554.43,547.55,543.96,537.0,522.08,515.27,497.36,483.33,482.87,NaN
A,P_HTHAB,FRB0,NaN,NaN,NaN,NaN,778.22,776.74,773.05,761.66,758.24,739.51,729.56,731.27,716.08,706.83,710.06,674.42,659.22,631.28,622.96,624.91,623.82,625.02,628.52,627.36,615.08,606.02,595.88,593.73,587.44,574.24,564.28,NaN
A,P_HTHAB,FRC1,NaN,NaN,NaN,NaN,922.57,915.26,911.26,886.65,887.08,865.31,842.06,810.01,794.76,768.06,761.97,760.87,741.37,731.47,717.81,719.96,719.72,713.14,711.35,705.63,694.87,687.73,689.87,674.63,657.25,644.86,632.63,NaN
A,P_HTHAB,FRC2,NaN,NaN,NaN,NaN,850.82,835.65,814.88,797.67,802.59,719.19,726.39,720.37,719.27,710.37,708.25,691.13,645.36,649.35,646.63,640.36,620.7,613.58,602.9,591.88,582.55,565.86,564.42,552.59,542.13,516.06,505.73,NaN
A,P_HTHAB,FRD1,NaN,NaN,NaN,NaN,813.39,807.47,798.56,795.57,784.28,769.38,742.64,751.48,731.69,707.06,712.98,711.68,673.31,675.36,661.48,663.04,642.97,643.58,632.16,620.25,615.08,610.04,604.83,595.27,598.85,582.75,568.22,NaN
A,P_HTHAB,FRD2,NaN,NaN,NaN,NaN,676.66,662.75,666.9,650.62,645.88,639.41,626.26,615.86,591.11,589.23,586.48,590.14,564.54,562.11,556.62,572.57,559.42,566.37,569.82,569.01,565.51,564.86,557.75,559.36,546.66,540.97,539.37,NaN
A,P_HTHAB,FRE1,NaN,NaN,NaN,NaN,709.69,699.03,701.41,667.39,679.13,672.08,667.98,659.41,668.3,660.49,661.16,665.01,649.0,617.63,615.35,624.65,622.17,614.39,609.78,603.52,596.89,592.47,587.73,572.71,572.53,566.59,558.93,NaN
A,P_HTHAB,FRE2,NaN,NaN,NaN,NaN,779.16,758.5,752.75,732.87,732.5,727.12,721.01,713.71,711.17,707.8,712.15,709.98,683.78,635.57,635.32,632.21,631.79,624.86,611.6,600.37,593.22,579.97,573.75,572.88,568.52,563.36,555.18,NaN
