CN,ISO,Rate
9701,EL,13.0
97020000,EL,13.0
97030000,EL,13.0
97040000,EL,13.0
97050000,EL,13.0
97060000,EL,13.0
31010000,EL,13.0
3102,EL,13.0
3103,EL,13.0
3104,EL,13.0
3105,EL,13.0
3808,EL,13.0
0603,EL,13.0
0604,EL,13.0
1108,EL,13.0
1211,EL,13.0
1212,EL,13.0
1301,EL,13.0
1512,EL,13.0
1515,EL,13.0
1516,EL,13.0
1604,EL,13.0
2009,EL,13.0
2103,EL,13.0
2104,EL,13.0
2201,EL,13.0
2106,EL,13.0
2201,EL,13.0
2201,EL,13.0
2202,EL,13.0
2836,EL,13.0
3926,EL,13.0
8108,EL,13.0
9018,EL,13.0
3001,EL,13.0
3002,EL,13.0
3003,EL,13.0
3004,EL,13.0
3005,EL,13.0
3006,EL,13.0
3006,EL,13.0
3926,EL,13.0
4202,EL,13.0
9018,EL,13.0
3922,EL,13.0
6112,EL,13.0
6211,EL,13.0
6212,EL,13.0
9018,EL,6.0
9018,EL,6.0
6115,EL,13.0
6217,EL,13.0
6307,EL,13.0
6506,EL,13.0
9018,EL,13.0
9021,EL,13.0
,EL,24.0
